series_id,dimension_key,dimension_value,scraped_at
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERTIAIRE.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.984184
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERTIAIRE.levels.Q,measurement,levels,2025-07-13T17:39:07.984193
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERTIAIRE.levels.Q,sector,TERTIAIRE,2025-07-13T17:39:07.984198
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT.levels.Q,freq,Q,2025-07-13T17:39:08.179792
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:08.179885
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT.levels.Q,measurement,levels,2025-07-13T17:39:08.179894
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT.levels.Q,sector,TOT,2025-07-13T17:39:08.179899
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERT_INTERIM.levels.Q,freq,Q,2025-07-13T17:39:08.225629
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERT_INTERIM.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:08.225711
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERT_INTERIM.levels.Q,measurement,levels,2025-07-13T17:39:08.225784
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERT_INTERIM.levels.Q,sector,TERT_INTERIM,2025-07-13T17:39:08.225790
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT_INTERIM.levels.Q,freq,Q,2025-07-13T17:39:08.272414
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT_INTERIM.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:08.272497
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT_INTERIM.levels.Q,measurement,levels,2025-07-13T17:39:08.272505
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TOT_INTERIM.levels.Q,sector,TOT_INTERIM,2025-07-13T17:39:08.272509
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TZ.levels.Q,freq,Q,2025-07-13T17:39:08.323066
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:08.323148
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TZ.levels.Q,measurement,levels,2025-07-13T17:39:08.323156
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TZ.levels.Q,sector,TZ,2025-07-13T17:39:08.323160
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.Tert_March.levels.Q,freq,Q,2025-07-13T17:39:08.354585
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.Tert_March.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:08.354652
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.Tert_March.levels.Q,measurement,levels,2025-07-13T17:39:08.354658
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.Tert_March.levels.Q,sector,Tert_March,2025-07-13T17:39:08.354662
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N45.levels.Q,freq,Q,2025-07-13T17:39:09.953502
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N45.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:09.953577
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N45.levels.Q,measurement,levels,2025-07-13T17:39:09.953585
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N45.levels.Q,sector,N45,2025-07-13T17:39:09.953590
